SubjectID,ObjectID,TalkBlock,Transcription
tulip019,shoehorn,2,""
tulip019,pocketradio,1,"A pocket radio, I’m going to assume it’s one of the old radios that could clip onto  your shirt or pants depending on what generation it is I'm assuming it has you know buttons on it Aux cord where you could listen in it could have like you know batteries it could it could be shaped like a square it could be big or small I'm assuming it's gonna be a medium at least and yeah how this object works and what is used for I would say it is used for to listen to the radio or any sort of music that's on there might be a dial on it where you could change frequencies it is just used to as whatever if you could plug in their aux if that your phone's ever has our school you could listen in either with just your phones or you could maybe have it does it might be a speaker out and you could just listen outward and yeah Typically it was like an old timey radio. It is like a silver metal box with a large antenna that is used to get the frequencies. It has an FM scale and an AM scale, ranges from 0 to 10. In the back it does have a battery port where you insert batteries just to charge it or power it up. On the side it does have the volume dials. You can increase or lower the volume. The aux cord port. And yeah it does have a little screen but it is only just for you to see the ranges.  And in the middle of it, in the front of the whole pocket radio there is a big speaker that just in a circle. And you can just hear. That is where the volume or that is where the music comes out. How I assume the object works once you insert a battery and you adjust the antenna just to get a good range. You could listen to anything that is on a radio that you could get depending on the scales like zero to 10. You could have it just laying around and just being tuned in on whichever radio station you want. It could be music. It could just be people talking. It could be the news. But yeah it is just a pocket radio and depending on the antenna how good your service is.  Also depends, also determines how clear it is and stuff."
tulip019,pocketradio,2,""
tulip019,bulbplanter,1,"I'm not sure. I'm going to assume it's the thing that you attach light bulbs to. It could be small. I guess just depending on the light bulb. And I'd assume that's just where you connect your light bulbs and just have that's where the light will be. I'm not sure what a bulb planter is. So I think that is just my best guess of how it would look. Maybe it would be metal. Maybe it would be compact or whichever. But I assume it wouldn't be fragile. I don't think it would be soft at all. So I think it's just going to be a metal plate where you would just attach a light bulb. I'd assume how it worked is  whichever, if there's a light bulb,  in it or on it, that is how the light bulb would turn on.  It would probably, it's just an attachment for the light bulb where it could just illuminate  whichever, wherever the bulb planner is or wherever it's connected to.  But, yeah."
tulip019,bulbplanter,2,"It looks like a metal plate. A lot bigger than i thought it has a nice handle where you i guess where you plant whichever you're planning uh it has some measurements on the side it has some little i guess screws on it that made the bulb planner uh but it's definitely taller uh the bottom uh definitely looks like it's something where you plant down on the floor or whichever and yeah it said it was made in vietnam uh definitely metal and there's a handle where to plant stuff but i'm not sure how it works i'm not sure what it's used for but i'm assuming based off of the handle you plant it on the floor or on the ground and yeah the measurements on the side you determine how deep you're going or how far up um yeah it definitely is a lot it's a physical object it definitely looks like a tool for something"
tulip019,handmixer,1,"I'm not sure what this hand mixer may be um i'm gonna assume it's another tool and i'm not sure what it's used for but i'm assuming it's a tool for something like that and i guess it's just something uh how it would look uh possibly small something that would fit in my hand and uh i'd say maybe maybe metal maybe it could be made of plastic um but definitely compact i'm whether be uh uh baking materials or uh sort of tools or gardening i guess um and just definitely to mix something up maybe that way you could use that instead of your own hand and it'll maybe probably make make the whole process a lot easier"
tulip019,handmixer,2,"This looks like a tool definitely for baking. It has two metal springs that once you spin the wheel that has attached on the left on  the side, the faster you spin it, the faster those wheels spin. And it's definitely just to be baking stuff.  It is made of metal, I guess, and has some plastic handling for you know where you spin the wheel and where you hold the hand mixer. It has like some screws attached to it. Definitely to bake stuff. And yeah.  How this works, the faster you spin the little handle on the side, the faster the mixer things, the metal springs go.  And yeah, it's just used to help you bake stuff and to help you mix your baking materials,  Whether that be flour, egg, yolk, or whichever. It's just definitely made by hand for hand mixers.  It's just, yeah, the faster you make it, the faster you spin it, the faster the dowels are."
tulip019,crankflashlight,1,"I'd assume this flashlight would have another handle on the side where whichever the faster you rotate it the more I guess energy you get that where the flashlight will be able to light up so I did seem it'll be made of plastic or metal but for sure there would be like a dial or like a mechanism where you the more you rotate it the more energy you can put it the more light will come out and depending on how long you you crank you you rotate it depends on how long the light would last definitely yeah I think it would be something like that probably be six inches or seven inches depending on how big the the crank flashlight is and how it works the more you rotate it whichever if it is how I think it is the more light will or just light would come out and I'd assume that it would only run on that mechanism so when if you stop rotating it no light will be coming out I'd assume that it wouldn't need no battery since it does seem like it's gonna be manual I guess I'm manual and yeah definitely will be"
tulip019,crankflashlight,2,"I'd took definitely it was a manual flashlight smaller than I expected it has like a hook on it where you could attach it either to your backpack or to your pants or whichever definitely used for you know exploring the wilderness or just being able to have a reliable flashlight that doesn't depend on batteries it has like a solar panel on the side of it and there's even an off and on button on the flashlight so just when you you spin it you crank it the light will turn on but you could also choose to turn it off and just still have it ready to go when you took switch flip the switch and yeah it has multiple LED lights on the light on the flashlight and definitely definitely break the object works does the mechanism on the side the plastic the more you spin it I guess the more energy you get in that light flash crank flashlight and the light will just turn on how it works yeah it's paneled solar charge and definitely the more you rotate it the more energy it would have and the longer it will be for you and yeah"
tulip019,fishingreel,1,"A fishing reel it is going to be another manual mechanism that fishers use to fish. It is connected  by a very long, very long strings. Those strings are definitely like either made of metal or like really hard like plastic that are made to be in the water  and once you you use the spring, the fishing reel, then when you do get a catch and basically all the the line extends all the way as much as you need or as long as it has or however long it is and once you do get a catch you rotate this the wheel counterclockwise and it just rolls back into the roll and the fishing reel and yeah there's also a crank it is definitely for part attached to a fishing rod. How the object works and what it's used for is for Fishing it is attached to a fishing rod so that real fishing reel is the main part of the fishing rod and because it is attached to all the string that you you need when you fish and when you do catch eat that string just brings back the fish whichever once you rotate it the counterclockwise. Uhm"
tulip019,fishingreel,2," What it looks like, it's made of metal. It's definitely supposed to be attached to a fishing rod.  It has a whole wheel of metal, a wheel that is surrounded by string.  The string could extend very, very long. I don't know how far it could be, probably maybe 500 yards, which I'm not sure.  But yeah, there is a crank on the right and the more you spin it, the more of the line you get.  And if you spin it the counterclockwise, that line will return back into the wheel, the wheel.  So it will go inwards and outwards and yeah, it is definitely supposed to be attached to a fishing rod.  As this object works, it's the tool that's attached to a fishing rod and it is used to hold all the string that's in that fishing reel. And that string is just what catches your fish once you do have one attached to your hook and then you just rotate the fishing reel counterclockwise and it will retrieve back all the lost string."
tulip019,stethoscope,1,"This looks like the tool that doctors use to hear your heartbeat. I assume there would be a metal and some rubber lining of it where it's attached to a metal  spring where you put it on your heart and with the stethoscope, you can hear your heartbeat  and the rhythm and just the beats for rhythms, beat for a minute.  And yeah, it is just something that doctors use to check your heartbeat.  What it's used for, it is used for to measure your heartbeat and to see how fast your heart is beating.  It is just a tool that, you know, for in the hospitals or whichever EMTs, doctors, but  yeah, they would move that metal thing that is attached to the stethoscope and it will just... they will place it on your heart and they will listen in closely as to how fast your heart is beating."
tulip019,stethoscope,2,""
tulip019,frenchpress,1,""
tulip019,frenchpress,2,""
tulip019,threeholepunch,1,"something like a tool it could be made of metal uh it had it would have like handles were like where you could squish it and you could apply the three hole punch uh i'm thinking now it might be the the paper one the the for like papers so it might be a longer one uh it could be where once you align the papers uh your paper to the three holes where you want the three hole punches you will then apply pressure on it and it yeah it could it could be made of metal or plastic uh it just has uh three metal metal punches that once you apply pressure it would make three holes in it uh how's object works and what it's used for i would assume it is used to make holes in whichever document or paper you need that would basically because of those holes you could attach it to a binder or any sort of folder um yeah it's just using office settings um just to just better or organize documents and stuff and once you apply pressure on it they would make it would make the three hole punch the three holes three the three holes on the paper in the documents"
tulip019,threeholepunch,2,"uh it looks like it's definitely the the three hole the long one uh it is made of metal or uh plastic it has springs on three of the sides where they go up and down up and down uh yeah it has like a little plate where where you apply pressure and it does the three hole the three hole punches uh yeah definitely made of metal uh pretty long around seven inches eight inches uh how it works is once you apply pressure once you align your paper in the three hole punch uh and you apply you press down on the on the tool it would then apply it'll make the three the three holes and yeah that is just used to just i guess better organize papers and attach them to binders"
tulip020,rolodex,1,"I think a Rolodex is something made of plastic and might look like a watch just because it has Rolo in front of it and like Rolex it kind of just reminds me it might just be some kind of watch.  So I'm gonna think yeah maybe it's something plastic or maybe like metal, some kind of  toy, who knows.  I think this Rolodex might be a toy watch, I'm gonna go with that, and could be used to like playing with time or learning how like what the time is. It's probably used for a... It's like a watch toy that children maybe use to like learn the time."
tulip020,rolodex,2,"cards in the middle of it. And it has like A through Z of the alphabet with like cards in berween them for like name cards or learning the alphabet that just like go under those categories of those letters and yeah. It’s made out of plastic and papers And then there's like blue and white different papers.  Blue is like the category of like the letters for A, B, C. And there's 10 individual white papers in between it. And it's also plastic and it has two wheels on the side that you can like use to spin through the cards. Probably used for learning names or maybe like business cards if you want of people and also maybe learning your alphabet. Or like a younger child."
tulip020,shoehorn,1,"sure it's a thing that goes in the back of your shoe when you're putting your shoe on to help like push your shoe in instead of use or put your push your foot in so instead of using you put it on your shoe instead of your finger so you can slide your shoe on and yeah perfect"
tulip020,shoehorn,2,"um this object's made of metal and i think like typically they're made of like either metal or plastic maybe metal is more often because it's so it doesn't break i still think the shoe horn is used for putting on like helping you put your shoe on so instead of like hurting your finger while sliding your shoe on it's easier just to glide your heel down the shoe horn and it'll push your shoe in or put your foot in"
tulip020,handmixer,1,"hand mixers are more i'm gonna say used in the kitchen to like help with baking or cooking so it helps like sift the ingredients in a bowl um they're usually metal or plastic and they look like i don't know how to describe how they work i don't know i don't know how i'm supposed to describe them but i'll probably not give you the answer in a moment um so that's look like we have like oh i'm gonna taste some honeyヤあنا that would be look like I think it's used for the kitchen and sifting through"
tulip020,handmixer,2,"and the hand mixer is made of metal of stainless steel and it also has some plastic on it to help with the rotation of the hand mixer the mixer part is stainless steel and it's like very whisk cylinder maybe like five different blades that kind of connect at the top and then there's also like a little handle on the outside that you can use to twirl and they kind of like a jack-in-the-box thing to help it mix easier hand mixers are usually still used in the kitchen or yeah I'm gonna say kitchen with like baking or cooking to help with the ingredients to get mix them mixed together"
tulip020,floppydisk,1,"A floppy disk ? Like a frisbee? I’m gonna guess it’s a frisbee. Or  I think, or it's like one of those like floppy disks where you have like when you're in a kid's room or like when you're playing with kids outside and they're usually made of rubber and they're like kind of like bass like so like like oh run to this floppy disk. So I think they're made of rubber and they're colorful and it's a circle. I think children use it for like or like students maybe or teachers maybe use it for student like younger kids during like playtime."
tulip020,floppydisk,2,"The floppy disk is made of plastic and a little bit of metal question mark. Um and it's a little square with a circle of silver in the middle. And a sliding little portion at the very top. Yep. I'm gonna say the floppy disk is used for showing some sort of film maybe or a camera film. I have no idea. Maybe it's for photos. It says 2 HD on it."
tulip020,bulbplanter,1,"I'm going to say a bulb planter…  It kind of reminds me, no, it might be like something, okay, I'm going to say it's rubber  and I think it looks like you have like a ball on top and a little thin, narrow thing. So like opening towards the bottom that you can help like squeeze the ball and it sections up things and then when you push the ball it like squeezes it out.  Is my guess, oh, I literally said everything in one. I don't know how this actually works. I think you use it to section up liquids and whatnot. I don't know. That didn't sound rubber so."
tulip020,bulbplanter,2," So, a bulb planter is made of metal, and it's silver, and the top half of it is like, okay, the top half of it is like two handles that come out, and you have, they connect in the middle.  One side you can press inwards, so you can use your thumb to press inwards to make the bottom half of, the bottom half of that looks like a silver claw with measurements on the side.  This object might be either used for out, no, I, maybe outdoor for planting, but also maybe in the kitchen for cooking.  I'm not sure how much, if it's like a meat thing, but there's a clamp, so, I don't know. Perfect."
tulip020,crankflashlight,1," I'm gonna say the crank flashlight is made of plastic with a handle that comes out so you can rotate the flashlight to make the, so if there's like no batteries in the flashlight or batteries run out, I'm assuming the crank, I keep getting ahead of myself, but plastic and a HD light.  I'm gonna say the crank flashlight is made of plastic with a handle that comes out so you can rotate the flashlight to make the flashlight turn on, and you have to continuously crank it so you can keep the flashlight going to like shine towards whatever you're looking at in the dark."
tulip020,crankflashlight,2," It's made of plastic, and it has also a green...  I don't even know what shape that is, like kind of rectangle shape, with a UV sensor so it can be charged by the sun. And then there's a little crank that comes out the side of it that you can rotate around. But there's also a slide button that you can just slide upwards and the flashlight will turn on on the side. And there's also a little clip at the handle where you can clip onto your pants or jacket or backpack. This object works as if you slide the on button on and then there will be a light that flashes out. So in case it could be used in the dark. If you're camping or just looking for something or if there's like in case of an emergency like you have a flashlight on deck so you can see in the dark."
tulip020,stethoscope,1,"looks like a little looks like a rubber rope and it has one end has a circle I'm thinking of the right thing of metal and it's flat but has like a 3d dimension of so you can hold on to it but it's not the front half is flat and it connects to the rest of them where the other end has two outward things this is what doctors use when they check people's heartbeats I think and to see if"
tulip020,stethoscope,2,"um so that is made of metal and it's also made of a electric rubber definitely the metal parts are on both ends of the stethoscope. One end has a flat circle with a like three dimension mini circle on the outside so you can hold on to it while you place it on someone's chest oops and the other end has two metal pieces with two rubber things to protect your ears because those go in your ears and they also go around to like so yeah. And it's used in hospitals mostly to check patients heartbeats to see if everything oh heartbeat and lungs I'm pretty sure to make sure there's no water in the lungs and then heartbeats to see if there's like a regular beating heart I'm pretty sure it's what they're used for"
tulip020,frenchpress,1,"I think a French press is made of metal? And it might be like hmm. I think it looks like something that opens up, like a 3d printer or like slams down and starts copying is my guess. I think it’s used for printing maybe."
tulip020,frenchpress,2,"So it's a cup.  It's like a nice plastic cup with a, it kind of is like a coffee cup. It's tall and it has a top that has a metal piece going down the middle at the bottom of that metal piece. is a circle of more metal that has a filter and then a wire that I'm assuming helps press the drink that's in the cup.  But I think, I think this is made for making coffee.  And the press is the, I don't know.  I'm not,  um,  yeah, I think it's made for coffee so people can enjoy whatever they drink."
tulip020,fishingreel,1,"A fishing reel is made up of plastic. and has the reel and rod. The reel might be the thing at the bottom of a fishing rod. Where it's actually probably metal and it holds...  It's like a claw in a way, I think. Reel. It's either the claw at the bottom of a fishing rod or it's the reel. Reel. Or it's the string that holds against the rod. I don't know. I think that it works by you... Something with fishing and helping it not break the rod. When you're reeling...  Oh, the fishing reel is the rotating part that helps you bring the fish in. Yeah. That's what it's called. It's the rotating crank that reels the fish in when you're fishing. Okay. Yep."
tulip020,fishingreel,2," So it's made of metal and it looks like this kind of, there's a crank on the side that you can rotate and then the front half of it is the part that it moves up and down as you rotate. I don't know why but it has also a metal bar that flips outwards that becomes a lock if you flip it upwards and when you flip it down it unlocks and then helps reel in the fish.  On the front half there's then clear twine which is used for the, I'm assuming is the, what is that called?  Twine for the bait, I don't know.  Or maybe it just helps it, I don't know what it helps but yeah there's a part at the bottom that comes out. That's also a metal that you can like hold onto that might connect to some part of the fishing rod.  To use for fishing is to help bring in the fish and for, yeah, to keep the rod from breaking I think and it just brings the fish in."
tulip020,threeholepunch,1," I think a three hole punch is a metal thing where on one side there's one, two, three holes and then on the other side there's a hole. You can push down with paper. It's made of metal and it's maybe a red or whatever color or black. Then you push down on it. It could be a rectangular shape or a cylinder kind of thing.  Nope, different. Whatever. It's used to basically create holes in paper. You can place them into binders so it's just easy. They're not just loose papers like loose leaf papers everywhere."
tulip020,threeholepunch,2,"It's made of metal and it has two sides. One half of the top. You can push downwards to the bottom half because in the middle there is three holes that line  up, so you can push holes into paper usually. It's used to make loose leaf papers easier to manage in a binder so you'll put three holes in a binder. and the paper to organize them."
tulip020,pocketradio,1,"I'm gonna say this pocket radio is made of plastic and also has a speaker in it that can maybe connect with frequencies that you can reach over to other people.  Yeah, that sounds... I think it's for For communications when you're maybe either camping or just out but like far away from friends."
tulip020,pocketradio,2,"So it is plastic. It's a little box  With FM AM. Oh, yeah, I have an AM on it and a little black dial on the sides they have a power on or like volume on volume off but like Sliding thing you can turn up the volume up or turn it down. There's a Hole on the side that has like food so you can connect your headphones if you have those There's also on the top of it a an antenna that can extend depending on how what FM you need to reach or AM you need to reach there's also a Cylinder thing on the side where you can go up and down through radio channels and There's also like a speaker on the front. I Think it's actually used for listening to the radio Rather than communicating with friends. It's more towards  Listening to like what music or what news channels on the radio, which is pretty convenient"
tulip020,bloodpressurecuff,1,"Blood pressure cuff is Some Made of some material that goes around your arm It's a thing that has a velcro on it so it velcroes around your bicep What is it? What's the material? I don't know it's not cloth Some other material that Velcros around your arm this is usually used in medical settings so if you're at CVS or the hospital and They're checking your blood pressure so they can see that you are not over the normal but it also has like a  little monitor next to it so you oh, it's I forgot you actually use it to you squeeze a ball that's connected to the cuff that you velcro on your arm you squeeze squeeze squeeze squeeze it and then  You let it go and when you let go that pressure on your arm, that's what is recorded by the doctors or whatnot"
tulip020,bloodpressurecuff,2," You have a velcro cuff that goes around your bicep, which then has two rubbery tubes that  flow out of that, because one is measuring what your blood pressure is and the other one is helping that measurement happen. So the one that's not doing the measurement is connected to a balloon-like pump that you  squeeze and squeeze to help get the blood pressure, and then you have the measurement on the left side that you're able to read that from. Still used in medical settings to check for your blood pressure. To make sure you're fine and healthy and dandy."
tulip021,poacketradio,1," Okay, I'm not too sure what a pocket radio is, but to the rest of my abilities, I think it is a small radio device that you can put into your pocket and listen to music with headphones. I think it is a small radio that you can listen to on the go."
tulip021,poacketradio,2,""
tulip021,pocketradio,1,""
tulip021,pocketradio,2,"The pocket radio plays music. out of a speaker in the front and it has an antenna to get static electricity to play the radio stations. That is a handheld device."
tulip021,fishingreel,1,"A fishing reel typically is a long pole that has a handle at the end And a thing That you can reel in the wire. It typically has little holes on the side of the pole to hold the wire that you swing into the ocean to catch a fish. A fishing reel is used to fish and you throw a... You swing the pole and it releases the wire from the bottom to go into the ocean and a fish hooks onto the end that has a hook."
tulip021,fishingreel,2,"A fishing reel is the bottom of a fishing pole and it has a handle that you turn and it brings the wire up the fishing line. The fishing reel brings the wire from the spinning end of the fishing reel to a fishing Pole to release it into the ocean."
tulip021,crankflashlight,1,"I'm not too sure what a crank flashlight is. But I would assume it looks like a flashlight that is metal and releases light from a source. Either from the top or the middle of the device. I am not too sure what it would be used for. Um. But I assume it releases light so that something can be visible in the dark."
tulip021,crankflashlight,2,"A crank flashlight looks like a small flat flashlight that has a little handle at the end. And um. The side it has something to crank the flashlight to power it on. On the other side of the. the handle it has a solar panel and at the top it is where it releases the light. A crank flashlight is used to shine in the night time. It doesn't require batteries so you can use it at any time."
tulip021,frenchpress,1,"Typically a French press is a glass container that has lines on the side to tell you how much coffee you are putting in it. It has a lid that you push down to separate the coffee grounds. It's a glass container that you make coffee in. You put coffee grounds at the bottom. You put hot boiling water on top of the coffee grounds. You fill it up to however much coffee you want. You put the lid on. You press the lid down to the surface of the coffee. And then after two minutes you're able to press it all the way down and get your coffee."
tulip021,frenchpress,2,"A French press is a glass container with a handle on the side and it has a lid that you press down. A French press is a coffee maker,  You put coffee grounds at the bottom. You put hot boiling water on top of it. You put the lid on. You press it down to the surface of the coffee. And then after two minutes you can press the lid all the way down and get your coffee."
tulip021,threeholepunch,1,"that has... a plastic handle that is slanted.  Uh, yeah. A three hole punch is a hole puncher for paper so that you can put the paper into a binder. You press the top... slanted part down and it puts holes in the paper."
tulip021,threeholepunch,2," Um, a three hole punch is a metal device that has three prongs that punches down.  Um, yeah. Okay.  Um, the three hole punch is used to punch holes into paper so you can put them into a binder. And it works by pressing down the top part into the paper."
tulip021,floppydisk,1," I'm not too sure what a floppy disk is but I assume it is a metal disk that is in a rectangle, a metal rectangle. I would assume a floppy disk is used for computers in like the 1900s."
tulip021,floppydisk,2,"A floppy disk is made out of plastic. It is a square. And... Yeah.  So, I assume the floppy disk is used for computer monitors so you can download information off of them or put information onto them."
tulip021,shoehorn,1,"A show horn is either made out of wood or plastic. And it is shaped, it has like a curve at the end of it um and it’s typically long. A shoe horn works by putting it at the heel of your foot to help put your shoe on and yeah"
tulip021,shoehorn,2,"a shoe horn is made out of metal it is handheld and it is slightly curved at the handle and the top of it has an indentation in the middle. A divot in the middle. A shoe horn is used to help put on shoes. You put it at your heel in the back of your shoe so you can slip your foot in."
tulip021,handmixer,1,"A hand mixer is made out of plastic at the top and it has two metal holes at the bottom that you put metal whisks in and it is medium size. Yes. A hand mixer is used to mix ingredients in a bowl. It is used for cooking or baking and It works by plugging it in and picking a speed to mix your ingredients in."
tulip021,handmixer,2,"A hand mixer is a long metal and plastic device that has a handle at the top so you can hold it with one hand and with your other hand. You... You... It has a turner to turn the blades and it has two metal blades. To use a hand mixer you place it in the bowl that you are mixing your ingredients in and you hold the top and spin the side which turns the blades."
tulip021,rolodex,1,"I have no idea what a Rolodex is. I would assume it is a metal device that is used to tell time. I guess a Rolodex is used to tell time."
tulip021,rolodex,2,"A rolodex looks like It looks like a mini filer that has two knobs on the side and it is on a metal stand.  To use a Rolodex, you spin the knobs on the side and it flips through the little filing sections. You are able to find the letters that you are looking for."
tulip021,bloodpressurecuff,1,"Typically a blood pressure cuff. It looks like a long rectangle with Velcro attached to it. It is typically made of plastic. It is kind of cushiony. A blood pressure cuff works by placing the rectangle plastic part on your arm and Velcro it together. You press a device to have the rectangle fill up with air to take your blood pressure"
tulip021,bloodpressurecuff,2,"A blood pressure cuff looks like a long rectangle that has velcro on it and is plastic that is attached to a wire a yeah I guess a wire that has a gauge of how much pressure is in your blood and an oval shape compressor to fill the air and to use the blood pressure cuff you place the rectangle on your arm and secure it with the velcro and you press the oval thing multiple times to fill the rectangle with air and you read your blood pressure with the gauge"
tulip021,stethoscope,1,"I believe a stethoscope looks like a wire with two earbuds and a gauge at the end of it. Typically plastic. To use a stethoscope you place the two ear pieces in your ear and you place the gauge on a person's body to listen to a heartbeat or different other things in the body."
tulip021,stethoscope,2,"A stethoscope is made out of a plastic wire. That is connected to two ear looking buds that are made of metal and plastic. And at the very bottom there is a gauge that is made out of metal. To use a stethoscope you place the earbuds into your ears and you place the gauge sound device on a person's body to listen to their heartbeat or other bodily functions."
tulip021,bulbplanter,1,"I would assume a bulb planter is a glass planter that is rounded at the bottom and has a hole in the middle to place plants. A bulb planter It is used to place plants in."
tulip021,bulbplanter,2,"A bulb planter is a metal device that is cylinder and has an opening at the top and bottom and has a handle that makes it look like a basket. A bulb planter is used to... put holes in your soil so that you would be able to put a bulb of a plant into the ground."
tulip022,bulbplanter,1,"Um it is  typically larger, made of plastic, not really sure what else for this one.  In general it holds things typically, I think plants if I'm thinking of the right thing. Yeah."
tulip022,bulbplanter,2," The object is kind of long in shape and has a handle on top of the actual bulb itself, made of metal and no base to the bottom of the object. So. I'm unsure how it really works. I believe it's used in planting to kind of stick into the ground or stick into soil."
tulip022,pocketradio,1,""
tulip022,pocketradio,2,"The object typically is rectangular or square-ish in size, um smaller to fit in pockets, typically has a metal antennae and plastic components of the object itself. Um may contain dials for changes in frequency or switching between AM and FM. Also contains the on and off power button on it as well. Um often used to listen to radio signaling or sound produced from FM or AM signals. Um I believe that it occurs when the antennae is raised fully to improve the signal."
tulip022,handmixer,1,"This object is often used in cooking or baking to mix um things— ingredients together like cake batter. It typically has a plastic sort of base where the handle is at the top and then two or more metal blades that come off of the handle piece. Um yeah. It’s used in baking most often. When connected to an outlet, you press the on or off button and the blades hanging off of the base of the object start to spin to mix the batter together."
tulip022,handmixer,2,"Um the object is typically made with metal sort of blades or shears that do the actual mixing and other plastic detailing on the object such as where the handle is or other moving parts within the object itself that your hands move to physically mix. This object is typically used in baking as a tool to mix ingredients together. This specific object uses a sort of crank dial to spin the blades together and mix the ingredients that are intended to be mixed together."
tulip022,rolodex,1,""
tulip022,rolodex,2,"The object typically has a metal base that holds up the intended paper files or plastic material files with plastic discs on the side for rotating and moving the files in a certain direction. This object is typically used for organization of things such as name or addresses categorized by alphabetical order in sort of a filing system that you scroll through using the plastic disc on the side."
tulip022,threeholepunch,1,"has a sort of lever that you push down that moves up and down. Typically it is very sharp beneath this lever to cut through paper. There's typically a rubber base on the bottom to prevent it from sliding and also could have notch dimensions on it for placement. This object is used as a stationary tool for punching holes into pieces of paper or files that can be added to other filing organizations such as three-ring binders. You press down on the lever and blades go through the paper to cut the three holes into it after the paper has been appropriately placed within the tool."
tulip022,threeholepunch,2,"The object is typically long and rectangular with an overhead piece that you push down. Typically made entirely out of metal with shears on the inside that are sharp. The object works by pushing down on the overhead component to push blades into paper and thoroughly punch holes through the desired paper within the object."
tulip022,fishingreel,1,""
tulip022,fishingreel,2,"This object is typically made out of metal with plastic detailing where your hands are placed such as in the base or where you crank the lever. Um it also typically has fish line wrapped around the cylindrical base which is um wrapped around using the crank. This object is used in fishing to either cast out or reel in the fishing line. You retract the line by either pushing forward or backward on the crank."
tulip022,crankflashlight,1,""
tulip022,crankflashlight,2,"This object is typically small in size and sort of rectangular or cylindrical where it’s long and skinny. It has a small crank on the side of the object and typically may have a panel for solar activation. Typically may have some sort of grip where your hand holds the object as well as small bulbs in the top of the  object. This object is used to generate light without electricity. The solar panels on the top of the object likely use energy created from the sun and combined with cranking the dial produces light from the top of the object itself. Again it wouldn’t require any kind of battery or electrical connection."
tulip022,stethoscope,1,"This object typically has a long um cylindrical piece that at the end has a circular piece. The at the top of the long projection are two, it branches into two cylindrical pieces with rubber on the end that go into uh one’s ears. Um the circular piece at the bottom may be spun in two different directions for two different sound signals. This object works to allow for hearing audio um through the base of the object. Typically used in the medical field to listen to things like heartbeat during things like cardiac exams or um taking heart rate and pulse as well."
tulip022,stethoscope,2,"This object typically has two um metal branches that are covered in the top with rubber to go into ears. The place that they meet at a long tube extends down into a second piece that is circular with a large circular base and a smaller circle on top. Has usually metal framing and the tube connecting the two pieces is typically coated in rubber. This object works to hear um things like heart rates or abnormal breathing patterns by placing the metal drum at the end of the extension onto a patient or someone who is desired to be heard and is then heard up the tube into the ear pieces. Typically used in the medical field for cardiac exams, lung exams, and heart rate."
tulip022,floppydisk,1,"I'm unsure what the object is typically made of but I would think that it is typically circular in shape, potentially made out of plastic or some sort of metal material. Not sure how this object works or what it made be used for aside from maybe storing information."
tulip022,floppydisk,2,"This object is typically um square shaped and mainly made up of plastic despite small metal components that mainly serve the microchip function. This object works to store information mainly encoded by laptops such as somewhere else where they can be inserted such as on the hard drive and this works with the microchip and typically used for file storage and yeah."
tulip022,shoehorn,1,"This object is typically longer and skinny with a handle at the top potentially made out of plastic. It’s usually curved at the edges with a sort of knock for heels to fit in. It’s typically longer to avoid having to pin down for application uses. This object is used for um easier application for putting shoes on. It’s typically placed at the back of the shoe at the heel where you can use the knock in the tool to slide your heel in the shoes for easier foot insertion."
tulip022,shoehorn,2,"The object is typically made out of some sort of metal with a skinnier base for where your hand goes and a little bit longer base that gets a little bit wider for um heels to fit into the base. It’s used for up putting on shoes making it easier to slide your foot in. It’s applied at the back of the shoe where you slide your heel on it to insert your foot into the shoe."
tulip022,frenchpress,1,""
tulip022,frenchpress,2,"This object is typically made out of both metal and plastic, plastic lids and features on such as the handles while also having metal um metal components within the actual mechanism and there is usually a plastic cylindrical base that has a spout on it for pouring out coffee with a metal pieces on the inside that compress the coffee beans. Um this object uses mechanical force to push down and brew coffee manually. Um it’s used obviously to produce coffee in a different type of brew."
tulip022,bloodpressurecuff,1,"This object is typically made out of some sort of fabric um it has velcro on either end to wrap around and connect to one another. Um it typically has a dial with numbers on it that connects to a hand piece. Typically made of rubber and shaped like a bulb and connected to each other with rubber tubing. The object works by wrapping the fabric piece itself around the arm of someone to secure together with velcro and mechanical pumping of the bulb on the other end pushes and tightens the cuff around the persons arm. Used to take blood pressure and produces the numbers on the notched dial"
tulip022,bloodpressurecuff,2,""
tulip022,bloodpressure,1,"This object is typically made out of some sort of fabric um it has velcro on either end to wrap around and connect to one another. Um it typically has a dial with numbers on it that connects to a hand piece. Typically made of rubber and shaped like a bulb and connected to each other with rubber tubing. The object works by wrapping the fabric piece itself around the arm of someone to secure together with velcro and mechanical pumping of the bulb on the other end pushes and tightens the cuff around the persons arm. Used to take blood pressure and produces the numbers on the notched dial"
tulip022,bloodpressure,2," The object typically has a fabric piece that wraps around and has Velcro on the ends to secure together, typically made out of different durable fabrics like nylon. It connects to a bottom hand pump through rubber tubing. This hand pump is also made out of rubber and shaped like a bulb with a disc on it that allows for the release or the intake of air. This object works by using the hand pump to pump air.  This is a very simple method, which tightens the fabric strapped around a patient's arm, typically used in the medical field for measuring blood pressure.  It works by pumping as much air to the desired higher blood pressure limit, and then the disc on the hand bulb is slightly open to release the pressure and calculate the correct values on the dial. Typically used in combination with a stethoscope."
